dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,wind.gust,rain.1h,snow.1h
1744934400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.26,278.77,1010,90,280.68,281.81,4.12,110,75,,0.56,
1744938000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.26,279.34,1009,89,280.69,281.81,3.09,90,75,,0.37,
1744941600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.43,278.53,1008,91,280.68,282.18,5.14,80,75,,0.2,
1744945200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.55,278.68,1008,91,280.68,282.18,5.14,90,75,,0.25,
1744948800,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",281.9,278.75,1007,90,281.42,282.73,6.17,90,75,,2.16,
1744952400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.06,278.63,1006,92,281.41,282.73,7.2,90,75,,0.74,
1744956000,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",281.59,278.73,1006,93,281.41,281.81,5.14,80,75,,1.46,
1744959600,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",281.59,278.94,1005,94,281.26,281.8,4.63,80,75,,2.11,
1744963200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",281.42,278.52,1005,94,280.7,282.18,5.14,80,75,,1.58,
1744966800,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",281.4,278.29,1005,94,280.86,282.18,5.66,90,75,,1.77,
1744970400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.5,277.91,1004,95,280.68,282.18,7.2,80,75,,,
1744974000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.55,277.82,1003,95,281.25,281.81,7.72,80,75,,,
1744977600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.8,277.87,1003,97,281.25,282.36,8.75,80,75,,,
1744981200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.98,278.17,1003,97,281.25,282.68,8.49,80,75,,,
1744984800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.06,278.78,1003,95,281.41,282.68,6.69,90,75,,,
1744988400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.04,278.6,1003,96,281.42,282.73,7.2,100,75,,,
1744992000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.37,279.03,1002,96,281.51,283.29,7.2,90,75,,0.73,
1744995600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.71,279.62,1002,95,282.25,283.29,6.69,80,75,,,
1744999200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.78,279.87,1003,95,281.97,283.29,6.17,100,75,,0.14,
1745002800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.51,279.06,1003,95,281.97,283.29,7.72,100,75,,,
1745006400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.75,280.0,1003,95,282.36,283.29,5.66,100,75,,,
1745010000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.67,279.9,1003,95,282.51,282.92,5.66,100,75,,,
1745013600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.67,280.76,1004,97,282.51,282.92,3.6,80,75,,,
1745017200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.67,279.9,1004,97,282.37,282.91,5.66,100,75,,,
1745020800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.02,280.94,1004,96,282.37,283.85,4.12,100,75,,,
1745024400,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.67,279.9,1004,97,282.51,282.92,5.66,80,75,,0.56,
1745028000,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.67,280.09,1004,97,282.51,282.92,5.14,80,75,,0.65,
1745031600,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.63,280.24,1004,98,282.36,282.91,4.63,80,75,,0.85,
1745035200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",282.63,279.85,1005,98,282.36,282.92,5.66,80,75,,1.46,
1745038800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.63,280.04,1005,98,282.36,282.92,5.14,70,75,,0.87,
1745042400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.58,280.17,1005,98,281.97,282.91,4.63,80,75,,0.27,
1745046000,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",282.58,279.97,1006,96,281.97,282.91,5.14,90,75,,1.05,
1745049600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.49,279.67,1006,96,281.97,283.29,5.66,90,75,,,
1745053200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.49,279.18,1007,96,281.97,283.29,7.2,80,75,,,
1745056800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.49,279.2,1007,95,281.97,283.29,7.15,80,75,,0.19,
1745060400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.62,279.5,1008,95,281.97,283.29,6.69,90,75,,,
1745064000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.67,279.73,1008,96,282.51,282.92,6.17,90,75,,,
1745067600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",283.02,280.17,1008,96,282.51,283.85,6.17,80,75,,,
1745071200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",283.09,280.43,1009,96,282.51,283.85,5.66,90,75,,,
1745074800,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",282.96,280.26,1009,97,282.51,283.47,5.66,90,75,,,
1745078400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",283.66,283.25,1009,95,282.92,284.4,4.63,100,75,,,
1745082000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.58,283.13,1009,94,282.53,284.4,5.14,80,75,,,
1745085600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.64,283.17,1009,93,282.92,284.4,3.6,80,75,,,
1745089200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.36,282.86,1009,93,282.92,283.68,3.6,90,75,,,
1745092800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.27,282.74,1009,92,282.52,283.85,4.12,90,75,,,
1745096400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.19,282.65,1009,92,282.37,283.85,2.06,110,75,,,
1745100000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.96,282.54,1009,93,282.37,283.51,1.54,0,75,,0.14,
1745103600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.75,281.83,1009,94,282.36,283.29,2.06,140,75,,,
1745107200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.75,281.13,1009,94,282.36,283.29,3.09,80,75,,,
1745110800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.71,281.78,1008,94,282.36,283.29,2.06,100,75,,,
1745114400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.71,281.08,1008,94,282.36,283.29,3.09,110,75,,,
1745118000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.68,281.3,1008,93,281.97,283.29,2.68,110,75,,,
1745121600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.75,281.83,1007,93,282.36,283.29,2.06,130,75,,0.31,
1745125200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.6,281.27,1007,94,281.81,283.29,2.57,90,75,,,
1745128800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.28,280.28,1007,94,281.81,282.68,3.6,100,75,,,
1745132400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.65,280.53,1007,93,281.97,283.29,4.02,100,75,,,
1745136000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",282.96,280.86,1007,91,282.36,283.64,4.12,120,75,,,
1745139600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.39,282.79,1007,89,282.52,283.85,4.63,120,75,,,
1745143200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.59,283.04,1007,90,283.36,284.03,5.14,110,75,,,
1745146800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.85,283.35,1006,91,283.08,284.68,4.92,110,75,,,
1745150400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.87,283.35,1006,90,283.08,284.68,4.12,130,75,,,
1745154000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.23,283.72,1006,89,283.08,285.7,3.6,140,75,,,
1745157600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.49,283.98,1006,88,283.51,285.7,3.09,130,75,,,
1745161200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.52,284.93,1005,81,284.03,286.62,5.14,130,75,,,
1745164800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.01,284.37,1005,81,284.03,285.69,4.63,120,75,,,
1745168400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.91,284.18,1004,78,283.51,285.68,3.6,120,75,,,
1745172000,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",283.69,282.94,1005,82,282.52,284.4,4.12,110,0,,,
1745175600,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",283.14,280.94,1004,84,281.97,283.85,4.47,120,0,,,
1745179200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.99,280.9,1004,84,281.97,283.85,4.12,140,75,,,
1745182800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",283.0,280.7,1004,81,282.36,283.68,4.63,110,40,,,
1745186400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.91,281.05,1005,78,281.81,283.85,3.6,140,75,,,
1745190000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.87,280.75,1005,76,281.97,283.68,4.12,140,75,,,
1745193600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.3,280.59,1005,83,281.51,282.73,3.09,140,75,,,
1745197200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.22,281.7,1005,84,281.25,282.73,1.54,0,75,,0.82,
1745200800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",282.22,282.22,1004,88,281.41,282.73,0.51,0,75,,0.68,
1745204400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",282.07,280.31,1004,90,281.69,282.68,3.09,200,75,,0.71,
1745208000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.77,279.66,1005,91,281.26,282.18,3.6,200,75,,0.71,
1745211600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",281.86,280.06,1005,90,281.25,282.25,3.09,210,75,,0.8,
1745215200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",281.86,279.51,1005,90,281.25,282.25,4.12,210,75,,0.6,
1745218800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.26,280.0,1006,91,281.51,282.73,4.12,210,75,,,
1745222400,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",283.2,282.61,1006,90,282.51,284.59,5.14,220,75,,,
1745226000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.26,283.67,1006,86,283.51,284.58,5.66,230,75,,,
1745229600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.84,284.23,1007,83,284.2,285.86,4.12,250,75,,,
1745233200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.7,285.02,1007,77,284.68,286.81,6.17,260,75,,,
1745236800,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",284.78,284.04,1008,78,283.64,286.81,7.2,260,75,,0.59,
1745240400,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",287.2,286.65,1008,76,286.41,288.48,1.79,170,99,5.36,,
1745244000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",286.75,286.1,1008,74,284.19,287.92,6.17,270,75,,0.92,
1745247600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",287.09,286.34,1008,69,286.25,287.92,4.92,280,40,,,
1745251200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",287.37,286.47,1009,62,285.86,288.36,4.63,250,75,,,
1745254800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",286.87,285.92,1010,62,285.86,287.8,7.2,280,40,,,
1745258400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.2,285.21,1010,63,285.14,287.25,6.17,250,75,,,
1745262000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",285.03,283.94,1011,64,284.03,285.68,6.71,270,40,,,
1745265600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.7,280.54,1012,72,282.36,283.64,4.12,280,75,,,
1745269200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.91,279.83,1013,77,281.25,282.53,3.6,280,75,,,
1745272800,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.52,279.99,1013,76,281.25,281.97,2.57,260,0,,,
1745276400,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",281.84,280.37,1013,78,281.25,282.25,2.57,260,0,,,
